nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y,nose_conf,left_eye_inner_conf,left_eye_conf,left_eye_outer_conf,right_eye_inner_conf,right_eye_conf,right_eye_outer_conf,left_ear_conf,right_ear_conf,mouth_left_conf,mouth_right_conf,left_shoulder_conf,right_shoulder_conf,left_elbow_conf,right_elbow_conf,left_wrist_conf,right_wrist_conf,left_pinky_conf,right_pinky_conf,left_index_conf,right_index_conf,left_thumb_conf,right_thumb_conf,left_hip_conf,right_hip_conf,left_knee_conf,right_knee_conf,left_ankle_conf,right_ankle_conf,left_heel_conf,right_heel_conf,left_foot_index_conf,right_foot_index_conf
912.167,397.284,920.803,384.868,924.798,385.283,928.835,385.829,914.940,383.356,914.319,382.319,913.639,380.838,952.222,392.264,931.070,389.490,922.980,411.074,915.061,409.286,998.800,460.458,916.029,452.121,967.706,544.897,932.011,512.295,960.201,453.943,939.543,447.875,953.291,430.698,937.236,423.821,963.362,423.682,932.735,416.060,962.273,427.602,935.001,421.017,972.338,600.162,930.580,596.835,961.712,728.450,935.653,726.139,939.581,861.717,900.904,860.330,953.805,888.531,916.347,881.355,937.589,904.525,909.567,907.138,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,0.999,1.000,1.000,0.835,0.494,0.868,0.599,0.868,0.602,0.866,0.600,0.829,0.580,1.000,1.000,0.744,0.743,0.780,0.800,0.552,0.589,0.788,0.798
907.041,397.298,915.352,385.040,918.996,385.298,922.789,385.639,910.468,383.932,910.263,383.144,909.918,381.973,946.516,391.818,929.332,389.484,917.362,411.265,910.460,409.541,985.039,459.005,923.338,448.244,954.753,543.236,931.769,506.374,932.451,459.682,938.184,442.014,919.912,435.083,933.016,429.150,932.058,428.159,931.231,421.743,934.038,432.283,933.642,423.958,967.345,602.134,930.581,595.985,951.600,730.382,917.973,721.216,932.531,859.591,865.259,847.334,952.062,890.144,878.235,870.316,921.101,904.877,858.052,894.322,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,0.999,1.000,1.000,0.810,0.449,0.829,0.559,0.834,0.571,0.832,0.569,0.790,0.551,1.000,1.000,0.762,0.749,0.799,0.811,0.579,0.608,0.806,0.811
899.688,397.236,907.628,384.963,910.923,385.136,914.468,385.382,904.081,384.078,904.494,383.473,904.726,382.601,938.813,390.997,926.947,389.122,909.632,411.514,903.971,409.756,971.785,456.747,926.184,447.013,936.255,537.582,926.343,501.896,906.597,463.228,933.954,447.364,891.673,441.158,928.949,435.889,902.305,432.587,928.921,427.670,906.183,436.995,931.208,430.077,960.780,604.989,930.969,596.412,941.225,734.245,900.620,714.726,922.791,860.420,825.213,831.597,944.712,892.504,837.701,858.085,900.736,903.867,809.847,873.385,1.000,0.999,0.999,1.000,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.777,0.418,0.799,0.521,0.811,0.536,0.807,0.534,0.753,0.515,1.000,1.000,0.764,0.756,0.812,0.822,0.578,0.619,0.817,0.822
891.246,397.445,898.975,385.095,902.141,385.251,905.642,385.445,896.456,384.319,897.387,383.855,898.151,383.241,930.369,390.314,922.536,388.642,901.185,411.986,896.580,410.599,961.394,454.230,921.933,449.763,921.631,526.448,913.879,498.786,894.316,463.728,917.589,451.166,882.473,445.500,913.742,440.018,888.555,436.568,913.479,431.474,891.827,441.814,915.882,434.965,954.688,608.341,929.329,598.691,934.121,739.112,877.941,708.041,922.263,863.005,782.676,819.195,940.787,893.825,795.787,845.418,894.265,903.272,757.075,854.570,0.999,0.999,0.999,1.000,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.777,0.380,0.781,0.479,0.792,0.497,0.785,0.495,0.723,0.477,1.000,1.000,0.778,0.764,0.825,0.831,0.596,0.640,0.827,0.831
882.505,398.254,890.090,385.510,893.374,385.632,897.078,385.787,887.793,384.716,888.890,384.229,889.868,383.621,921.992,390.072,914.478,388.572,892.767,413.066,888.500,412.125,954.554,451.958,910.052,455.430,914.201,514.719,893.260,498.310,895.348,462.422,888.078,456.286,891.088,448.680,884.577,447.133,891.087,440.128,884.185,437.309,890.670,446.766,886.932,440.982,950.704,611.022,923.382,601.438,933.311,742.792,852.445,700.020,934.200,866.738,749.501,797.732,942.567,893.237,767.513,818.875,905.564,903.732,717.734,823.564,0.999,0.999,0.999,1.000,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.777,0.349,0.779,0.448,0.790,0.471,0.781,0.467,0.708,0.448,1.000,1.000,0.792,0.779,0.839,0.842,0.614,0.660,0.839,0.841
872.835,399.432,880.542,386.343,884.009,386.455,887.882,386.608,878.186,385.563,879.344,385.032,880.438,384.381,912.813,390.605,904.434,389.151,883.408,414.675,878.822,414.257,951.224,450.995,891.191,460.624,917.261,502.169,863.620,499.569,909.142,464.611,844.580,463.545,912.273,451.025,839.434,456.460,905.624,442.822,839.085,445.313,898.869,451.322,843.064,449.090,946.640,612.519,914.173,603.737,936.559,744.077,826.166,691.576,952.152,871.929,736.106,772.233,948.291,891.064,756.282,786.933,921.621,904.672,704.103,788.624,0.999,0.999,0.999,1.000,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.792,0.326,0.798,0.432,0.808,0.461,0.800,0.459,0.730,0.439,1.000,1.000,0.790,0.768,0.839,0.833,0.602,0.652,0.838,0.837
862.267,401.464,869.714,387.983,873.373,388.063,877.355,388.199,867.157,387.203,868.338,386.619,869.499,385.899,902.597,392.012,893.243,390.848,873.344,416.887,868.258,417.114,946.507,452.166,872.881,465.820,922.755,490.784,831.555,498.214,928.061,469.487,792.428,469.161,935.861,453.282,778.946,463.884,926.013,446.577,779.455,452.482,914.475,456.373,786.804,456.209,939.197,612.892,901.690,606.184,937.517,744.900,804.332,680.657,953.366,872.651,725.727,752.849,949.078,891.704,753.008,765.595,932.847,905.799,698.425,767.112,0.999,0.999,0.999,1.000,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.800,0.309,0.812,0.413,0.822,0.446,0.815,0.445,0.748,0.424,1.000,1.000,0.770,0.745,0.821,0.804,0.565,0.625,0.819,0.812
850.217,404.114,857.496,390.421,861.236,390.480,865.240,390.597,854.804,389.633,855.981,389.027,857.125,388.260,891.075,394.398,880.785,393.863,861.654,419.528,856.327,420.211,945.607,456.135,849.450,471.067,940.271,483.336,792.248,493.904,963.244,475.917,727.424,475.251,978.515,455.394,706.623,473.698,965.002,450.917,708.419,462.840,947.862,462.250,719.551,465.383,933.027,612.696,885.736,609.272,942.297,745.120,783.932,677.058,964.077,873.576,715.939,744.100,955.005,893.360,741.672,755.258,960.621,908.180,691.985,761.089,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.792,0.290,0.821,0.387,0.832,0.422,0.826,0.422,0.760,0.401,1.000,1.000,0.744,0.697,0.810,0.738,0.542,0.578,0.809,0.756
838.043,407.497,845.068,393.935,848.791,393.995,852.760,394.064,842.329,393.013,843.494,392.352,844.610,391.497,878.578,397.787,868.043,397.766,849.278,422.597,843.794,423.385,938.166,461.281,833.438,475.272,945.933,480.067,765.529,490.344,978.943,484.027,688.402,481.914,996.391,462.680,662.373,483.424,983.110,459.091,665.627,474.360,964.539,470.537,677.560,475.433,924.327,614.427,869.519,613.530,944.602,746.693,771.756,681.862,970.851,875.430,711.230,750.086,964.448,896.022,732.559,759.751,980.753,911.180,687.681,775.225,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,0.999,1.000,1.000,0.804,0.303,0.836,0.395,0.846,0.428,0.841,0.431,0.780,0.412,1.000,1.000,0.742,0.685,0.808,0.692,0.528,0.545,0.807,0.721
825.335,412.117,832.335,398.754,835.883,398.796,839.669,398.811,829.763,397.734,830.962,397.041,832.111,396.166,865.402,402.453,854.909,402.726,836.308,426.818,830.627,427.410,926.026,468.300,821.173,479.784,948.836,486.449,748.860,493.040,972.239,493.655,669.189,492.116,988.102,474.231,641.754,494.433,978.070,471.024,644.589,486.515,962.060,481.609,655.590,486.679,914.658,617.767,854.113,618.463,943.869,749.074,765.665,695.742,980.946,876.725,713.577,776.182,976.809,897.607,725.590,787.360,994.658,913.116,683.930,806.690,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,0.999,1.000,1.000,0.811,0.317,0.846,0.400,0.857,0.428,0.852,0.434,0.793,0.417,1.000,1.000,0.733,0.681,0.801,0.681,0.511,0.538,0.800,0.714
812.918,419.009,819.897,405.875,823.261,405.899,826.932,405.816,817.396,404.612,818.527,403.864,819.617,402.991,852.440,409.478,841.634,409.707,823.179,433.230,817.594,433.351,912.541,477.881,808.038,486.189,948.354,495.310,732.300,499.374,971.648,505.541,646.313,505.620,988.358,490.239,619.447,507.640,979.905,486.793,620.348,500.115,966.380,495.510,630.659,500.284,902.309,623.158,838.724,626.049,940.798,753.321,765.996,716.180,982.475,877.722,715.341,812.329,981.478,897.967,722.208,828.694,998.209,913.712,687.581,846.028,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,0.999,1.000,1.000,0.828,0.362,0.859,0.428,0.868,0.447,0.865,0.454,0.810,0.441,1.000,1.000,0.744,0.695,0.815,0.696,0.536,0.558,0.815,0.731
801.377,427.819,808.567,414.931,811.891,414.920,815.545,414.766,806.042,413.600,807.157,412.810,808.259,411.914,840.377,418.910,829.596,418.643,811.192,441.691,805.847,441.354,899.360,489.979,795.666,495.237,944.348,509.798,720.679,508.828,973.551,520.247,634.499,521.057,990.786,509.819,608.307,521.406,984.155,506.222,607.316,513.878,973.543,512.978,616.848,515.105,889.764,631.286,825.692,636.081,936.683,758.976,764.623,738.541,986.616,877.866,718.673,853.840,988.461,896.492,724.408,873.847,1004.766,913.897,685.687,889.257,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,0.999,1.000,1.000,0.843,0.411,0.871,0.469,0.880,0.481,0.877,0.489,0.826,0.479,1.000,1.000,0.755,0.710,0.828,0.717,0.561,0.586,0.829,0.752
791.772,437.707,799.446,425.178,802.710,425.130,806.326,424.943,797.020,423.841,798.190,422.987,799.388,422.014,830.620,429.702,820.022,428.700,801.459,451.579,796.400,450.936,887.817,502.537,786.107,506.472,940.195,526.920,712.337,523.533,975.921,538.547,631.670,539.314,994.102,532.924,606.684,539.057,989.253,529.968,605.705,530.818,980.544,534.706,615.239,532.494,881.299,640.035,815.007,647.303,936.055,764.128,758.886,757.665,995.565,876.485,732.335,878.415,997.586,892.164,743.458,899.737,1017.414,914.069,694.121,911.930,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.858,0.464,0.884,0.517,0.892,0.527,0.889,0.535,0.843,0.527,1.000,1.000,0.779,0.737,0.844,0.744,0.601,0.625,0.846,0.775
784.924,447.278,793.003,435.182,796.188,435.167,799.707,435.096,790.601,433.951,791.793,433.063,793.034,432.022,823.956,440.783,813.730,438.777,794.683,461.436,789.873,460.406,876.638,514.638,780.914,516.488,933.089,542.103,713.932,540.744,975.506,556.608,644.235,557.164,995.048,556.648,620.315,556.155,991.679,554.443,619.961,547.886,983.674,557.090,629.734,550.335,872.516,648.805,808.978,657.583,934.366,771.119,757.314,772.348,1002.665,876.903,756.392,890.631,1007.258,889.910,771.981,912.166,1023.060,914.455,715.783,918.862,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.872,0.507,0.895,0.562,0.902,0.569,0.900,0.577,0.858,0.570,1.000,1.000,0.800,0.761,0.859,0.768,0.636,0.659,0.861,0.797
782.142,455.204,790.466,443.362,793.566,443.398,796.950,443.484,788.035,442.135,789.130,441.180,790.279,440.014,821.462,450.058,811.207,447.029,791.884,469.460,787.041,468.244,866.846,524.116,782.226,524.001,927.177,553.238,723.518,555.996,980.017,572.474,668.341,574.807,1000.692,576.507,646.157,574.785,998.778,576.859,647.039,567.565,989.765,578.070,657.314,569.346,863.217,656.437,809.332,665.056,916.094,777.782,772.836,778.569,992.327,880.729,782.916,894.956,1001.190,893.533,798.533,916.258,1000.139,918.612,734.462,918.302,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.885,0.522,0.906,0.587,0.912,0.594,0.910,0.602,0.872,0.597,1.000,1.000,0.820,0.782,0.873,0.787,0.670,0.689,0.874,0.815
781.375,460.000,789.752,448.297,792.854,448.379,796.273,448.578,787.388,447.052,788.510,446.046,789.687,444.770,821.747,455.470,811.368,451.786,791.146,474.182,786.364,472.817,858.550,529.246,792.108,527.344,912.471,560.392,749.062,566.668,963.750,586.035,709.235,587.691,981.938,592.215,691.359,589.713,980.447,594.744,691.632,584.250,972.288,595.065,700.878,584.859,857.127,662.768,819.693,668.501,887.237,788.233,797.187,780.686,959.800,901.123,808.903,892.044,969.977,914.881,821.207,913.223,949.186,937.461,758.484,912.685,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.896,0.520,0.915,0.600,0.920,0.609,0.918,0.617,0.884,0.616,1.000,1.000,0.837,0.802,0.885,0.807,0.700,0.717,0.887,0.832
783.086,461.979,791.029,450.341,794.126,450.484,797.676,450.758,788.761,448.925,789.887,447.855,791.071,446.467,824.012,457.496,813.974,453.808,792.848,475.952,788.265,474.460,853.206,529.943,807.680,525.716,895.860,563.413,779.809,570.823,939.050,595.122,750.546,592.274,953.861,604.404,737.073,596.165,953.566,604.623,735.925,593.218,946.972,603.507,743.498,592.619,854.397,665.013,835.206,667.939,861.802,785.796,821.065,779.368,943.349,871.887,827.649,887.712,957.586,882.809,841.739,908.985,928.071,891.301,775.062,910.404,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.906,0.472,0.923,0.567,0.928,0.579,0.926,0.587,0.895,0.587,1.000,1.000,0.853,0.811,0.896,0.823,0.726,0.740,0.897,0.846
788.369,460.997,796.134,449.234,799.274,449.379,802.978,449.678,793.718,447.897,794.723,446.868,795.761,445.503,829.358,456.495,818.867,452.748,798.226,474.745,793.502,473.281,850.991,526.993,825.370,520.509,879.152,562.597,813.329,570.612,902.157,594.646,791.540,593.317,910.568,605.616,783.413,599.167,910.645,602.541,779.018,598.007,906.658,600.277,784.082,596.370,853.583,662.869,851.916,663.621,840.836,772.070,842.846,776.860,912.027,840.073,843.874,885.200,927.290,850.671,859.853,906.918,891.480,848.716,793.128,909.244,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.915,0.427,0.930,0.523,0.934,0.536,0.933,0.543,0.905,0.544,1.000,1.000,0.866,0.812,0.905,0.835,0.749,0.761,0.906,0.858
797.000,457.492,804.901,445.511,808.252,445.601,812.237,445.832,802.043,444.251,802.811,443.248,803.523,441.907,838.605,452.664,825.775,449.082,807.352,471.053,802.013,469.637,851.509,521.618,843.463,513.468,859.293,557.294,845.235,564.812,852.986,584.865,831.130,589.814,852.561,596.180,828.040,597.002,852.386,590.087,822.168,597.748,851.900,587.455,824.327,595.461,855.069,657.592,868.177,657.516,826.315,756.467,859.291,774.611,873.070,814.848,859.997,883.473,887.192,826.384,877.133,905.578,847.676,820.223,810.462,908.775,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.848,0.385,0.843,0.472,0.849,0.484,0.848,0.490,0.819,0.491,1.000,1.000,0.861,0.806,0.901,0.844,0.745,0.773,0.899,0.863
807.674,451.316,815.672,439.297,819.259,439.284,823.477,439.360,812.415,438.251,813.045,437.305,813.530,436.028,849.487,445.791,835.406,442.767,818.794,464.931,813.188,463.679,854.549,514.153,862.144,506.524,837.423,547.611,872.221,554.303,797.979,569.726,867.145,581.432,787.848,580.767,867.367,589.576,786.705,573.174,861.068,591.196,789.928,571.023,860.784,588.620,859.705,651.142,882.635,651.241,820.924,742.104,869.880,771.467,837.512,799.087,876.852,882.512,850.456,812.148,895.732,905.102,809.537,808.115,827.430,908.712,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.820,0.347,0.786,0.426,0.796,0.438,0.794,0.443,0.760,0.444,1.000,1.000,0.873,0.817,0.909,0.858,0.767,0.792,0.907,0.874
815.437,443.830,824.050,431.318,828.148,431.136,832.774,430.971,819.785,430.464,820.237,429.520,820.667,428.226,859.652,435.991,843.218,433.833,828.592,457.734,822.292,456.978,857.789,504.084,882.428,500.393,814.011,535.743,895.533,544.536,756.774,552.965,897.461,571.726,742.847,563.264,900.182,580.057,739.230,555.120,894.452,580.992,745.169,553.519,892.887,578.494,867.422,642.972,893.854,644.795,827.159,731.393,872.841,768.163,820.986,794.973,892.675,882.482,830.246,809.807,913.389,904.450,792.425,813.832,844.751,909.496,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.838,0.313,0.805,0.386,0.813,0.398,0.811,0.403,0.776,0.404,1.000,1.000,0.885,0.829,0.918,0.871,0.790,0.812,0.916,0.885
