nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y,nose_conf,left_eye_inner_conf,left_eye_conf,left_eye_outer_conf,right_eye_inner_conf,right_eye_conf,right_eye_outer_conf,left_ear_conf,right_ear_conf,mouth_left_conf,mouth_right_conf,left_shoulder_conf,right_shoulder_conf,left_elbow_conf,right_elbow_conf,left_wrist_conf,right_wrist_conf,left_pinky_conf,right_pinky_conf,left_index_conf,right_index_conf,left_thumb_conf,right_thumb_conf,left_hip_conf,right_hip_conf,left_knee_conf,right_knee_conf,left_ankle_conf,right_ankle_conf,left_heel_conf,right_heel_conf,left_foot_index_conf,right_foot_index_conf
770.781,448.546,776.928,441.015,779.632,441.373,782.552,441.780,772.625,440.668,771.935,440.540,771.249,440.334,793.695,446.530,776.928,444.081,777.025,457.735,770.145,456.755,818.947,494.355,752.662,498.194,818.595,544.462,729.331,547.437,821.375,569.242,697.505,587.451,826.156,574.670,687.376,595.387,827.331,571.241,682.659,592.773,824.424,569.712,687.670,590.759,814.440,615.515,770.820,620.118,847.141,709.357,781.416,718.625,890.387,795.670,792.727,805.425,888.581,809.565,801.520,820.487,911.573,829.740,759.987,825.191,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.982,0.906,0.980,0.979,0.971,0.974,0.973,0.977,0.957,0.971,1.000,1.000,0.942,0.893,0.965,0.932,0.923,0.884,0.962,0.922
769.925,448.384,776.071,440.891,778.724,441.259,781.594,441.703,771.867,440.520,771.219,440.409,770.578,440.202,793.020,446.457,776.708,444.004,776.160,457.665,769.558,456.583,818.515,494.682,752.363,497.540,814.495,542.602,730.642,547.754,810.613,568.815,699.474,588.957,813.627,575.001,689.316,597.790,814.382,571.814,684.402,594.895,812.197,569.851,689.412,592.659,813.761,615.297,770.074,620.166,846.317,709.611,781.314,718.685,889.670,795.802,792.810,805.427,887.883,809.413,801.383,820.566,910.664,829.840,759.898,825.374,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.982,0.881,0.981,0.977,0.973,0.973,0.975,0.976,0.959,0.968,1.000,1.000,0.948,0.898,0.968,0.937,0.928,0.890,0.965,0.928
769.094,448.257,775.265,440.764,777.894,441.127,780.728,441.613,771.084,440.373,770.451,440.281,769.832,440.082,792.433,446.447,776.313,444.052,775.359,457.631,768.948,456.509,818.034,495.138,751.915,496.841,810.217,540.523,731.393,547.843,801.316,568.838,701.384,590.341,802.469,575.402,690.895,599.813,802.691,572.315,686.070,596.815,801.359,570.204,691.249,594.498,813.139,615.234,769.507,620.276,845.532,709.900,781.094,718.334,888.944,795.710,792.957,805.382,887.149,808.990,801.198,820.609,909.837,829.954,759.701,825.382,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.981,0.853,0.981,0.973,0.974,0.969,0.976,0.973,0.960,0.963,1.000,1.000,0.953,0.900,0.971,0.941,0.932,0.895,0.968,0.934
768.340,448.096,774.436,440.630,777.026,440.999,779.804,441.536,770.346,440.183,769.743,440.101,769.161,439.899,791.769,446.496,775.988,444.090,774.557,457.528,768.300,456.438,817.524,495.598,751.480,496.326,805.912,538.372,731.908,547.713,795.243,568.924,703.230,591.458,795.027,576.416,692.283,601.200,793.934,573.287,687.632,598.234,793.287,571.000,693.180,595.999,812.632,615.113,769.100,620.184,845.011,710.060,780.747,717.649,888.331,795.595,793.071,805.216,886.456,808.582,800.988,820.588,909.133,830.109,759.630,825.324,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.980,0.821,0.981,0.968,0.975,0.964,0.977,0.968,0.960,0.956,1.000,1.000,0.957,0.900,0.974,0.945,0.936,0.898,0.971,0.938
767.732,447.893,773.769,440.457,776.329,440.851,779.075,441.457,769.687,439.953,769.087,439.869,768.535,439.659,791.172,446.616,775.511,444.094,773.914,457.373,767.673,456.329,817.010,496.034,750.916,495.945,802.841,537.335,732.303,547.446,789.916,569.775,704.958,592.264,788.948,578.104,693.701,601.867,787.149,574.975,689.294,599.143,786.844,572.683,695.210,597.052,812.149,615.199,768.657,620.295,844.374,709.739,780.462,716.988,887.865,795.510,793.042,805.002,885.970,808.357,800.753,820.492,908.468,830.190,759.655,825.188,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.979,0.797,0.980,0.966,0.974,0.963,0.977,0.967,0.958,0.954,1.000,1.000,0.961,0.903,0.976,0.948,0.939,0.902,0.974,0.942
767.328,447.750,773.331,440.377,775.890,440.809,778.637,441.489,769.223,439.815,768.608,439.720,768.045,439.496,790.699,446.908,774.947,444.099,773.411,457.240,767.169,456.263,816.554,496.202,750.361,495.897,800.769,536.594,732.859,547.432,784.843,570.455,706.579,592.756,782.830,579.928,695.319,602.055,780.692,576.731,691.096,599.561,780.746,574.240,697.165,597.525,811.794,615.289,768.301,620.191,843.888,709.326,780.217,716.509,887.401,795.433,792.920,804.878,885.523,808.128,800.514,820.409,907.744,830.238,759.710,825.016,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.979,0.774,0.980,0.964,0.974,0.962,0.976,0.966,0.956,0.953,1.000,1.000,0.964,0.903,0.978,0.950,0.940,0.904,0.976,0.945
767.028,447.667,772.998,440.321,775.599,440.769,778.378,441.488,768.844,439.759,768.207,439.664,767.604,439.444,790.346,447.119,774.351,444.157,772.987,457.089,766.804,456.215,816.114,496.247,749.817,496.078,798.726,537.209,733.248,548.019,778.382,573.193,707.628,593.314,775.122,583.310,696.901,602.546,773.405,579.966,692.886,600.249,773.764,577.385,698.787,598.156,811.332,615.402,767.889,620.054,843.582,708.862,779.972,716.002,886.782,795.256,792.776,804.685,884.903,807.882,800.355,820.269,907.127,830.252,759.845,824.913,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.977,0.745,0.977,0.961,0.972,0.959,0.974,0.964,0.949,0.949,1.000,1.000,0.966,0.901,0.980,0.951,0.940,0.904,0.978,0.947
766.688,447.579,772.650,440.248,775.338,440.708,778.173,441.454,768.552,439.687,767.915,439.589,767.277,439.366,790.053,447.226,773.903,444.149,772.447,456.889,766.405,456.118,815.530,496.010,749.363,496.312,796.138,539.268,733.720,548.786,771.308,576.571,708.888,593.860,766.587,586.985,698.935,603.645,765.136,583.498,694.927,601.290,765.865,580.789,700.422,598.922,810.886,615.274,767.491,619.761,843.153,708.343,779.784,715.482,886.274,795.156,792.612,804.496,884.346,807.796,800.202,820.156,906.573,830.241,759.891,824.837,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.974,0.713,0.970,0.953,0.965,0.953,0.967,0.958,0.934,0.942,1.000,1.000,0.968,0.899,0.981,0.953,0.940,0.904,0.979,0.949
766.214,447.517,772.152,440.203,774.974,440.685,777.929,441.462,768.262,439.612,767.669,439.498,767.026,439.261,789.817,447.270,773.573,444.017,771.726,456.694,765.931,455.984,814.808,495.740,749.028,496.495,793.344,542.130,734.151,549.598,764.841,579.459,710.040,594.386,758.844,589.707,700.707,604.915,757.353,586.207,696.764,602.448,758.426,583.416,701.736,599.740,810.618,615.043,767.223,619.436,842.708,708.039,779.554,714.922,885.961,795.161,792.435,804.346,884.019,807.815,800.070,820.088,906.044,830.190,759.870,824.765,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.970,0.675,0.961,0.940,0.953,0.944,0.955,0.950,0.912,0.931,1.000,1.000,0.968,0.890,0.982,0.952,0.934,0.900,0.980,0.949
765.508,447.522,771.437,440.219,774.446,440.721,777.566,441.523,767.841,439.570,767.317,439.436,766.696,439.184,789.586,447.290,773.227,443.901,770.778,456.599,765.268,455.895,814.054,495.613,748.569,496.596,790.503,545.219,734.353,550.402,758.684,582.331,710.878,595.047,751.493,592.025,701.997,606.164,750.047,588.336,698.219,603.695,751.489,585.539,702.711,600.735,810.424,614.829,767.038,619.225,842.206,708.007,779.365,714.613,885.416,795.155,792.358,804.245,883.482,807.758,800.023,820.072,905.373,830.078,759.839,824.727,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.970,0.649,0.957,0.922,0.948,0.929,0.949,0.937,0.900,0.915,1.000,1.000,0.970,0.894,0.983,0.955,0.935,0.903,0.981,0.952
764.627,447.520,770.565,440.224,773.799,440.739,777.092,441.556,767.267,439.524,766.823,439.369,766.242,439.102,789.302,447.261,772.788,443.757,769.736,456.505,764.436,455.779,813.201,495.598,747.988,496.604,787.497,548.244,734.344,551.070,753.520,585.196,711.699,595.477,745.379,594.172,703.083,606.929,743.748,590.238,699.453,604.566,745.643,587.474,703.796,601.489,809.928,614.611,766.760,619.056,841.473,708.031,779.220,714.366,884.294,795.061,792.375,804.146,882.483,807.514,800.117,820.053,904.040,829.924,759.824,824.721,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.969,0.629,0.954,0.912,0.943,0.921,0.945,0.930,0.890,0.906,1.000,1.000,0.972,0.897,0.984,0.957,0.934,0.905,0.982,0.955
763.721,447.556,769.646,440.242,773.120,440.764,776.571,441.587,766.575,439.493,766.195,439.322,765.660,439.043,788.982,447.204,772.271,443.643,768.771,456.434,763.535,455.716,812.281,495.820,747.266,496.514,784.471,551.078,734.475,551.487,748.392,587.705,712.709,595.623,739.137,596.238,704.241,607.025,736.691,592.143,700.673,604.841,739.480,589.337,705.166,601.753,809.083,614.429,766.239,618.945,840.665,708.013,779.126,714.264,882.787,795.044,792.414,804.014,881.033,807.377,800.249,819.984,901.988,829.752,759.931,824.735,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.970,0.620,0.955,0.906,0.944,0.916,0.945,0.926,0.889,0.901,1.000,1.000,0.974,0.901,0.985,0.960,0.934,0.908,0.983,0.957
762.778,447.564,768.690,440.209,772.270,440.724,775.833,441.539,765.747,439.443,765.397,439.263,764.904,438.978,788.458,447.119,771.616,443.540,767.860,456.357,762.619,455.657,811.312,496.217,746.468,496.350,781.815,553.096,734.482,551.618,744.198,589.411,713.535,595.620,734.093,597.872,705.091,606.684,730.786,593.809,701.557,604.718,734.536,590.881,706.411,601.689,807.922,614.318,765.454,618.876,839.720,707.900,778.942,714.124,880.500,794.964,792.438,803.896,878.901,807.201,800.334,819.886,899.216,829.628,759.966,824.769,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.970,0.603,0.948,0.890,0.933,0.903,0.934,0.913,0.871,0.887,1.000,1.000,0.976,0.903,0.986,0.962,0.935,0.911,0.984,0.960
761.909,447.557,767.798,440.174,771.384,440.688,775.028,441.503,764.912,439.394,764.566,439.211,764.085,438.922,787.789,447.066,770.875,443.455,767.077,456.296,761.781,455.620,810.447,496.657,745.663,496.222,779.766,554.389,734.606,551.585,741.338,590.349,714.792,595.237,730.442,599.207,706.476,606.047,726.433,595.322,702.982,604.311,731.064,592.104,708.176,601.199,806.561,614.265,764.432,618.809,838.785,707.535,778.683,713.947,877.306,794.660,792.444,803.844,875.836,806.836,800.378,819.844,895.647,829.487,759.960,824.794,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.970,0.590,0.946,0.871,0.928,0.886,0.929,0.897,0.862,0.869,1.000,1.000,0.978,0.907,0.987,0.965,0.937,0.915,0.986,0.962
761.143,447.573,766.995,440.151,770.507,440.655,774.205,441.453,764.113,439.367,763.753,439.183,763.272,438.894,787.039,446.983,770.140,443.393,766.397,456.256,761.072,455.615,809.640,497.100,744.995,496.068,778.062,555.699,734.758,551.482,738.834,591.496,716.360,594.753,727.289,600.821,708.250,605.438,723.097,597.161,704.927,603.883,728.264,593.669,710.303,600.663,804.981,614.142,763.238,618.672,837.976,707.019,778.403,713.770,873.377,794.418,792.435,803.807,871.869,806.498,800.361,819.815,891.561,829.267,759.954,824.802,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.971,0.573,0.946,0.844,0.927,0.862,0.928,0.875,0.858,0.843,1.000,1.000,0.979,0.905,0.988,0.966,0.936,0.916,0.986,0.964
760.431,447.614,766.279,440.154,769.688,440.650,773.438,441.431,763.347,439.366,762.951,439.181,762.455,438.894,786.237,446.933,769.365,443.364,765.803,456.244,760.381,455.639,808.800,497.462,744.380,495.988,776.995,556.712,734.908,551.384,736.947,592.400,717.896,594.197,725.082,602.246,709.954,605.004,720.671,598.795,706.864,603.585,726.246,595.070,712.240,600.230,803.527,613.950,762.061,618.482,837.178,706.355,778.086,713.495,868.836,793.669,792.365,803.732,866.700,805.521,800.288,819.722,886.648,828.781,759.956,824.785,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.972,0.557,0.946,0.820,0.926,0.841,0.926,0.855,0.855,0.821,1.000,1.000,0.980,0.908,0.989,0.968,0.937,0.919,0.987,0.966
759.791,447.676,765.582,440.188,768.862,440.675,772.680,441.431,762.574,439.397,762.128,439.213,761.603,438.927,785.376,446.881,768.480,443.356,765.327,456.248,759.770,455.683,808.015,497.739,743.713,495.984,776.742,557.200,734.974,551.321,735.922,592.753,719.033,593.636,724.133,603.133,711.136,604.622,719.557,599.785,708.382,603.335,725.240,595.867,713.566,599.860,802.414,613.699,761.040,618.277,836.397,705.536,777.698,713.194,863.682,792.512,792.265,803.558,860.734,804.201,800.212,819.585,881.045,828.109,759.996,824.738,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.973,0.552,0.946,0.802,0.924,0.826,0.925,0.842,0.852,0.805,1.000,1.000,0.981,0.912,0.990,0.970,0.937,0.921,0.988,0.968
759.155,447.738,764.915,440.229,768.048,440.708,771.910,441.439,761.817,439.441,761.328,439.258,760.782,438.974,784.471,446.844,767.631,443.357,764.834,456.263,759.153,455.723,807.304,497.818,742.970,496.028,777.097,557.082,734.864,551.364,735.791,592.648,719.730,593.141,724.243,603.455,711.974,604.349,719.591,600.058,709.589,603.090,725.073,596.040,714.425,599.527,801.525,613.456,760.173,618.138,835.478,704.762,777.264,712.870,857.696,790.799,792.174,803.307,853.993,802.341,800.185,819.404,874.723,827.272,760.042,824.713,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.975,0.551,0.946,0.793,0.924,0.817,0.925,0.834,0.851,0.796,1.000,1.000,0.982,0.916,0.990,0.972,0.938,0.924,0.989,0.970
758.574,447.794,764.332,440.273,767.334,440.744,771.205,441.450,761.140,439.491,760.625,439.308,760.068,439.026,783.596,446.818,766.897,443.378,764.364,456.281,758.588,455.757,806.747,497.833,742.224,496.123,777.473,556.805,734.598,551.444,736.003,592.558,720.138,592.779,724.733,603.652,712.631,604.281,720.071,600.212,710.483,602.959,725.250,596.213,715.003,599.339,800.626,613.066,759.397,617.906,834.158,703.648,776.811,712.474,851.089,788.643,792.057,803.002,846.388,800.113,800.191,819.119,867.445,826.068,760.046,824.706,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.976,0.562,0.947,0.793,0.924,0.816,0.925,0.833,0.850,0.794,1.000,1.000,0.983,0.921,0.991,0.973,0.936,0.926,0.989,0.972
758.060,447.865,763.835,440.325,766.744,440.789,770.589,441.472,760.572,439.549,760.049,439.366,759.492,439.086,782.815,446.808,766.324,443.427,763.916,456.308,758.088,455.800,806.338,497.858,741.449,496.226,777.701,556.690,734.223,551.609,735.527,592.455,720.307,592.620,724.311,603.918,713.070,604.528,719.486,600.452,711.009,603.072,724.602,596.418,715.212,599.353,799.827,612.559,758.750,617.597,832.264,702.118,776.366,712.093,844.213,786.497,791.961,802.661,838.786,798.097,800.231,818.724,859.518,824.436,760.087,824.687,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.976,0.569,0.945,0.789,0.921,0.812,0.921,0.829,0.845,0.788,1.000,1.000,0.984,0.924,0.991,0.975,0.934,0.928,0.989,0.974
757.538,447.923,763.328,440.361,766.109,440.817,769.902,441.480,760.049,439.593,759.537,439.410,758.992,439.131,782.032,446.797,765.868,443.484,763.399,456.330,757.598,455.827,805.966,497.928,740.754,496.310,777.753,556.808,733.633,551.741,735.069,592.591,720.048,592.801,723.883,604.486,713.014,605.163,719.044,600.881,710.882,603.514,724.065,596.793,714.828,599.686,799.154,612.061,758.244,617.314,829.985,700.498,775.859,711.681,837.037,784.502,791.853,802.427,831.352,795.915,800.298,818.320,850.942,822.947,760.126,824.719,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.976,0.575,0.944,0.785,0.918,0.807,0.918,0.824,0.839,0.781,1.000,1.000,0.984,0.929,0.991,0.977,0.928,0.930,0.989,0.976
